Date,Open,High,Low,Close,Volume
2024-06-24,0.151816994,0.1559550017,0.1445460021,0.1542090029,83611017
2024-06-25,0.1542470008,0.1621430069,0.1529310048,0.1618590057,65846788
2024-06-26,0.1618340015,0.1776430011,0.1587519944,0.1762059927,100363714
2024-06-27,0.1761939973,0.1826110035,0.1717460006,0.1816650033,152556243
2024-06-28,0.1817039996,0.1844870001,0.1768489927,0.1784649938,91333698
2024-06-29,0.1784999967,0.1929650009,0.1765410006,0.1910520047,100628176
2024-06-30,0.1911109984,0.1976110041,0.1767140031,0.1904730052,280539529
2024-07-01,0.190496996,0.1941960007,0.177809,0.1793159992,128108004
2024-07-02,0.1793310046,0.1864649951,0.1759310067,0.1772480011,75673450
2024-07-03,0.1772830039,0.1783690006,0.1685979962,0.1736779958,76757812
2024-07-04,0.1735990047,0.1749870032,0.1598269939,0.1663549989,113232521
2024-07-05,0.1663700044,0.1667889953,0.1466239989,0.1625549942,146616656
2024-07-06,0.1625449955,0.1750490069,0.1598359942,0.1688980013,72798840
2024-07-07,0.1688539982,0.1707330048,0.1589249969,0.1593050063,62628932
2024-07-08,0.1592649966,0.1679439992,0.1542489976,0.1669750065,90635790
2024-07-09,0.1670009941,0.1729400009,0.1648579985,0.1705940068,66226996
2024-07-10,0.170607999,0.1735839993,0.1669840068,0.1698540002,50085308
2024-07-11,0.1698790044,0.1718080044,0.1659840047,0.1662919968,45051019
2024-07-12,0.1662919968,0.1687629968,0.1621920019,0.1687240005,44858736
2024-07-13,0.1687189937,0.1691029966,0.166256994,0.1676360071,24880447
2024-07-14,0.1676419973,0.1729409993,0.1672299951,0.1710540056,44666383
2024-07-15,0.1710640043,0.1826400012,0.1706839949,0.1826400012,84734931
2024-07-16,0.1826349944,0.1832219958,0.1744209975,0.1801480055,68095497
2024-07-17,0.1801480055,0.1813600063,0.1747280061,0.1764239967,53402259
2024-07-18,0.1764429957,0.1801500022,0.1754859984,0.1783040017,37660871
2024-07-19,0.1783149987,0.1830170006,0.1763170063,0.1810529977,46691563
2024-07-20,0.1810529977,0.1825460047,0.1783249974,0.1811400056,39054656
2024-07-21,0.1811400056,0.1837889999,0.1742990017,0.1796060055,56900005
2024-07-22,0.1796060055,0.1800269932,0.1726160049,0.1755550057,49589104
2024-07-23,0.1755550057,0.1795970052,0.1714099944,0.1790979952,46685255
2024-07-24,0.1790930033,0.1802359968,0.1759829968,0.1778289974,38793890
2024-07-25,0.1778289974,0.1781339943,0.1735049933,0.1763129979,52543396
2024-07-26,0.1763129979,0.1816499978,0.1758719981,0.1816409975,38716062
2024-07-27,0.1816409975,0.1954459995,0.180723995,0.1890189946,140696299
2024-07-28,0.1890189946,0.1892530024,0.183833003,0.188113004,42207002
2024-07-29,0.188113004,0.1951249987,0.1859139949,0.1936600059,85290929
2024-07-30,0.1936600059,0.1979680061,0.1895730048,0.1960770041,90741658
2024-07-31,0.1960770041,0.2074020058,0.1952680051,0.2055899948,187953418
2024-08-01,0.2055899948,0.2075480074,0.1935520023,0.202124998,157663106
2024-08-02,0.202124998,0.2034209967,0.1835519969,0.1863220036,142840485
2024-08-03,0.1863220036,0.1907140017,0.1711550057,0.1788129956,149806733
2024-08-04,0.1788129956,0.1836560071,0.1654209942,0.1673839986,141412882
2024-08-05,0.1673839986,0.1682070047,0.1258849949,0.1547189951,552449654
2024-08-06,0.1547320038,0.1727949977,0.1539590061,0.1606110036,205419558
2024-08-07,0.1606110036,0.1669120044,0.1483840048,0.1523910016,139156140
2024-08-08,0.1523910016,0.1719979942,0.1507589966,0.1707399935,138043760
2024-08-09,0.1707399935,0.170826003,0.162488997,0.1678709984,78051271
2024-08-10,0.1678709984,0.1695419997,0.1651840061,0.1665380001,40937102
2024-08-11,0.1665380001,0.1699779928,0.154697001,0.159055993,74099283
2024-08-12,0.159055993,0.1630119979,0.1559710056,0.1621000022,96635423
2024-08-13,0.1621000022,0.1707359999,0.1600890011,0.1694210023,92109583
2024-08-14,0.1694210023,0.1731770039,0.1651960015,0.1664630026,88387878
2024-08-15,0.1664630026,0.1688860059,0.1628150046,0.1653120071,91590421
2024-08-16,0.1653120071,0.1689209938,0.1628140062,0.1676059961,76535582
2024-08-17,0.1676059961,0.1687739938,0.1642230004,0.164970994,49296235
2024-08-18,0.164970994,0.1671230048,0.1621589959,0.1621589959,47197372
2024-08-19,0.1621589959,0.1670359969,0.1557520032,0.1670359969,108585947
2024-08-20,0.1670359969,0.1670420021,0.1594520062,0.1610119939,75842970
2024-08-21,0.1610119939,0.1639800072,0.1578810066,0.1595660001,81347966
2024-08-22,0.1595660001,0.1619250029,0.1574530005,0.1596699953,64971876
2024-08-23,0.1596699953,0.1698140055,0.1595489979,0.1672440022,88235524
2024-08-24,0.1672440022,0.1781229973,0.1661649942,0.1734060049,86926703
2024-08-25,0.1734060049,0.1738210022,0.1673189998,0.1704189926,72378384
2024-08-26,0.1704189926,0.1714300066,0.1670950055,0.167670995,57131402
2024-08-27,0.167670995,0.1698359996,0.1574809998,0.1615400016,71505167
2024-08-28,0.1615400016,0.1633999944,0.1582819968,0.162778005,86247316
2024-08-29,0.162778005,0.1684139967,0.162165001,0.1654700041,54985833
2024-08-30,0.1654700041,0.1688449979,0.1619669944,0.1660020053,66563876
2024-08-31,0.1660020053,0.1679250002,0.1630360037,0.1632750034,31238336
2024-09-01,0.1632750034,0.1640550047,0.1581069976,0.1581989974,44671807
2024-09-02,0.1581989974,0.161984995,0.1575500071,0.1616149992,39726227
2024-09-03,0.1616149992,0.1621930003,0.1552139968,0.1552139968,33258042
2024-09-04,0.1552139968,0.1564729959,0.1486749947,0.1555300057,78982133
2024-09-05,0.1555300057,0.1561670004999999,0.1453530043,0.1466200054,62150339
2024-09-06,0.1466200054,0.1491519958,0.1406639963,0.145321995,79868490
2024-09-07,0.145321995,0.1523980051,0.145321995,0.1477150023,30059497
2024-09-08,0.1477150023,0.1519879997,0.1463830024,0.1504310071,26019342
2024-09-09,0.1504310071,0.1617089957,0.1492930055,0.1599919945,44737651
2024-09-10,0.1599919945,0.1663960069,0.1580860019,0.1657530069,48747506
2024-09-11,0.1657519937,0.1679320037,0.1605260074,0.1669880003,55804830
2024-09-12,0.1669880003,0.1702270061,0.1661709994,0.1671079993,42116587
2024-09-13,0.1671079993,0.1716350019,0.1632719934,0.1714169979,42628567
2024-09-14,0.1714169979,0.1777590066,0.1695690006,0.1773850024,47289652
2024-09-15,0.1773850024,0.1800380051,0.168727994,0.1703509986,93683048
2024-09-16,0.1703509986,0.173131004,0.1642850041,0.1673559994,61253897
2024-09-17,0.167355001,0.1750009954,0.1660169959,0.1708689928,60149836
2024-09-18,0.1708689928,0.1736290008,0.1665000021,0.1734559983,68835810
2024-09-19,0.1734559983,0.1771239936,0.1702640057,0.1707949936,74013042
2024-09-20,0.1707949936,0.1724749953,0.167140007,0.1699559987,53353918
2024-09-21,0.1699559987,0.1711689979,0.1683450043,0.1708689928,21782192
2024-09-22,0.1708689928,0.1710990071,0.1614709944,0.1646140069,45448462
2024-09-23,0.1646140069,0.1675969958,0.1634390056,0.1642120034,42370057
2024-09-24,0.1642120034,0.1651829928,0.1594890058,0.1648689955,56818635
2024-09-25,0.1648689955,0.1678230017,0.1602379978,0.1613820046,49682896
2024-09-26,0.1613820046,0.1658239961,0.1602029949,0.1639699936,48547237
2024-09-27,0.1639699936,0.1751630008,0.1639689952,0.1716639996,80354762
2024-09-28,0.1716639996,0.1734270006,0.1659310013,0.1670300066,40882010
2024-09-29,0.1670300066,0.1670529991,0.1620009989,0.1630740017,31847464
2024-09-30,0.1630740017,0.1639540046,0.1576730013,0.1588079929,43667235
2024-10-01,0.1588079929,0.1622090042,0.1431650072,0.1491030008,77422416
2024-10-02,0.1491030008,0.1534069926,0.1423099935,0.1433919966,49350676
2024-10-03,0.1433919966,0.1469279975,0.1416800022,0.1465499997,34120379
2024-10-04,0.1465499997,0.1507689953,0.1459829956,0.1483049989,35118276
2024-10-05,0.1483049989,0.1506980062,0.1456329972,0.1478710026,19126008
2024-10-06,0.1478710026,0.1490260065,0.1424400061,0.1427129954,24353135
2024-10-07,0.1427129954,0.1474220008,0.1360920072,0.1362490058,56322932
2024-10-08,0.1362490058,0.1436689943,0.1315619946,0.140158996,58138536
2024-10-09,0.140158996,0.1409669966,0.1306120008,0.1327610016,40744596
2024-10-10,0.1327610016,0.1347610056,0.1268229932,0.1324210018,43702829
2024-10-11,0.1324210018,0.1390520036,0.1299549937,0.1371549964,40687815
2024-10-12,0.1371549964,0.1416430026,0.1321099997,0.1326799989,41038500
2024-10-13,0.1326799989,0.1350869983,0.1297030002,0.1328510046,25695943
2024-10-14,0.1328510046,0.1406490058,0.1315730065,0.1377959996,40770180
2024-10-15,0.1377959996,0.1382379979,0.1321769953,0.1346819997,51863980
2024-10-16,0.1346819997,0.1347450018,0.1302569956,0.1310549974,31604148
2024-10-17,0.1310549974,0.1316609979,0.1208930016,0.1258710027,100423088
2024-10-18,0.1258710027,0.1325390041,0.1250970066,0.1304520071,61835350
2024-10-19,0.1304520071,0.1330509931,0.1274289936,0.129204005,32462801
2024-10-20,0.129204005,0.1334619969,0.1261560023,0.1330430061,36938774
2024-10-21,0.1330430061,0.1352989972,0.1274790019,0.129757002,49517705
2024-10-22,0.129757002,0.1381759942,0.1283960044,0.1359799951,83672226
2024-10-23,0.1359799951,0.1365830004,0.1284089983,0.1304460019,49228786
2024-10-24,0.1311720014,0.1339270025,0.1290600002,0.1292310059,38382752
2024-10-25,0.1292310059,0.1308410019,0.1048529968,0.1127230003,93933572
2024-10-26,0.1127230003,0.1202199981,0.109879002,0.118013002,113753747
2024-10-27,0.118013002,0.1246509999,0.116365999,0.121175997,38869912
2024-10-28,0.121175997,0.1217470019999999,0.1162829995,0.1191390008,49988695
2024-10-29,0.1191390008,0.1217340007,0.1087139994,0.1127789989,114162891
2024-10-30,0.1127789989,0.1142480001,0.1053190008,0.1125909984,110075343
2024-10-31,0.1125909984,0.118028,0.1121490002,0.1142169982,129619281
2024-11-01,0.1142169982,0.1205310002,0.1132540032,0.1165530011,110141937
2024-11-02,0.1165539995,0.1172979996,0.1113499999,0.1126860008,38275644
2024-11-03,0.1126860008,0.1129480004,0.1060149968,0.1082609966,61328287
2024-11-04,0.1082609966,0.1105350032,0.101398997,0.1036989987,60263850
2024-11-05,0.1036989987,0.1138689965,0.1036730036,0.1110889986,66593823
2024-11-06,0.1110889986,0.1235850006,0.1109540015,0.1201390028,153463301
2024-11-07,0.1201390028,0.123556003,0.1124410033,0.1145339981,127293994
2024-11-08,0.1145339981,0.1159539968,0.1072909981,0.1119899973,117657945
2024-11-09,0.1119899973,0.1359940022,0.1099499986,0.1344819963,239768754
2024-11-10,0.1344819963,0.1615529954,0.1323979944,0.1518480033,578032473
2024-11-11,0.1518480033,0.1574659944,0.1473190039,0.1530700028,261951312
2024-11-12,0.1530700028,0.153136,0.1326030046,0.1388339996,269448519
2024-11-13,0.1388339996,0.1413190067,0.1243819967,0.1278740019,170666196
2024-11-14,0.1278740019,0.1524280012,0.1223699972,0.1401869953,288612438
2024-11-15,0.1401869953,0.142434001,0.1268849969,0.1424169987,218531280
2024-11-16,0.139053002,0.14903,0.1361609995,0.1467069983,139816372
2024-11-17,0.1467069983,0.1555700004,0.1407459974,0.1502079964,151486753
2024-11-18,0.1502079964,0.1747310013,0.1489260048,0.1706629992,267672793
2024-11-19,0.1706629992,0.1778219938,0.1562319994,0.1593019962,257362993
2024-11-20,0.1593019962,0.1663119942,0.1496369988,0.1518370062,195482471
2024-11-21,0.1518359929,0.157141,0.1454779953,0.1533589959,173223511
2024-11-22,0.1533589959,0.1537239999,0.1461089998,0.1536059976,149519602
2024-11-23,0.1536059976,0.164497003,0.1506099999,0.1535959989,234395855
2024-11-24,0.1535959989,0.1575420052,0.1451990008,0.1523929983,211094294
2024-11-25,0.152392,0.1576520056,0.1471389979,0.1497370005,203746493
2024-11-26,0.1497370005,0.1524340063,0.1419340074,0.1490920037,157670521
2024-11-27,0.1490920037,0.1536549926,0.1464110017,0.1535560042,145180661
2024-11-28,0.1535560042,0.1535850018,0.1483169943,0.1518110037,119933763
2024-11-29,0.1518110037,0.1558170021,0.1491519958,0.1542939991,123157543
2024-11-30,0.1542939991,0.1651040018,0.1534879953,0.1612800062,207403130
2024-12-01,0.1612800062,0.1696839929,0.1576520056,0.1691299975,225490759
2024-12-02,0.1691299975,0.1719900072,0.1533810049,0.1583420038,285068124
2024-12-03,0.1583420038,0.1597589999,0.1491599977,0.1590410024,278836608
2024-12-04,0.1590410024,0.1653939933,0.1574169993,0.1588779986,293914852
2024-12-05,0.1588779986,0.1634120047,0.1539430022,0.1590960026,260351646
2024-12-06,0.158901006,0.1752610058,0.1585700065,0.1747370064,349154313
2024-12-07,0.1747370064,0.187966004,0.1686179936,0.1849049926,408358135
2024-12-08,0.1861779988,0.1890310049,0.1791280061,0.1886070073,269023652
2024-12-09,0.1886070073,0.1890240014,0.1548330039,0.1650329977,383775011
2024-12-10,0.1650329977,0.1663829982,0.1496929973,0.1572780013,376799078
2024-12-11,0.1572780013,0.1683409959,0.1521569937,0.1644569933,242971275
2024-12-12,0.1644569933,0.1729259938,0.1608429998,0.1631270051,269254219
2024-12-13,0.1631270051,0.1641740054,0.1581230015,0.1620920002,160258382
2024-12-14,0.1620920002,0.1630090028,0.1533090025,0.1567869931,145149630
2024-12-15,0.1567869931,0.1579390019,0.1522610039,0.1566109955,117202315
2024-12-16,0.1566109955,0.1578280032,0.148082003,0.1482419968,216871539
2024-12-17,0.1482419968,0.1482419968,0.1383019984,0.139406994,251160362
2024-12-18,0.1394049972,0.1394760013,0.1249229982,0.1273159981,270143451
2024-12-19,0.1273210049,0.1321090013,0.1156719998,0.1209679991,319781176
2024-12-20,0.1209679991,0.1267369986,0.1105289981,0.1231530011,340212392
2024-12-21,0.1231530011,0.1291860044,0.1171410009,0.1187290028,157875502
2024-12-22,0.1187290028,0.1225510016,0.1151129976,0.1162410006,155900615
2024-12-23,0.1162410006,0.1229460016,0.1143580005,0.1216740012,184906378
2024-12-24,0.1216740012,0.1230939999,0.1152660027,0.1182390004,215008773
2024-12-25,0.1182390004,0.1210390031,0.1166049987,0.1195359975,112173359
2024-12-26,0.1195359975,0.1211749986,0.1111249998,0.1117869988,163899736
2024-12-27,0.1117869988,0.1188779995,0.1110439971,0.1176730022,124110245
2024-12-28,0.1176730022,0.1219779998,0.1159700006,0.1204629987,97536104
2024-12-29,0.1204629987,0.1212119982,0.1148760021,0.1155499965,73542982
2024-12-30,0.1155499965,0.1188379973,0.1128979996,0.1153779998,97749257
2024-12-31,0.1153779998,0.117238,0.1133370027,0.1146129966,75055891
2025-01-01,0.1146129966,0.1176880002,0.1123920009,0.1169480011,75598839
2025-01-02,0.1169480011,0.1262910068,0.1168930009,0.1226340011,119879054
2025-01-03,0.1226319969,0.130091995,0.1202960014,0.1288210005,116603478
2025-01-04,0.1288210005,0.1294820011,0.1257649958,0.1264120042,90822208
2025-01-05,0.1264120042,0.1265580058,0.121762,0.1243859977,78187770
2025-01-06,0.1243859977,0.126481995,0.1209720001,0.1233839989,101263347
2025-01-07,0.1233839989,0.1238220036,0.1134520024,0.113932997,120710447
2025-01-08,0.113932997,0.1174860001,0.1092550009,0.1171159968,145588770
2025-01-09,0.1171159968,0.1181960031,0.1111209989,0.1129480004,117975998
2025-01-10,0.1129470021,0.1162860021,0.1126450002,0.1147089973,79195744
2025-01-11,0.1147089973,0.1180370003,0.1142259985,0.1162599996,55579483
2025-01-12,0.1162599996,0.1193900034,0.1158910021,0.1166710034,52444088
2025-01-13,0.1166710034,0.1180019975,0.1081139967,0.1171500012,137424188
2025-01-14,0.1171500012,0.1395750046,0.1171389967,0.1371590048,149300973
2025-01-15,0.1371590048,0.1400399953,0.1326240003,0.137924999,99101303
2025-01-16,0.1379259974,0.1532160044,0.1367499977,0.1456480026,124487380
2025-01-17,0.1456480026,0.1548289955,0.1456429958,0.1541000009,107767289
2025-01-18,0.1540980041,0.1562110037,0.1380199939,0.1407050043,131710750
2025-01-19,0.1407050043,0.1412699968,0.1230759993,0.1242460012,232032920
2025-01-20,0.1242460012,0.1343780011,0.1225040033,0.1271760017,180231943
2025-01-21,0.1271760017,0.1407050043,0.1246149987,0.1362040043,114919647
2025-01-22,0.1362040043,0.1375949979,0.1293659955,0.130467996,59520737
2025-01-23,0.130467996,0.1333359927,0.1259730011,0.1301670074,76241727
2025-01-24,0.1301670074,0.1347610056,0.1277890056,0.131633997,57906461
2025-01-25,0.1316179931,0.1343989968,0.1279460043,0.1317780018,50230675
2025-01-26,0.1317780018,0.1339469999,0.1286689937,0.1286929995,41634980
2025-01-27,0.1286929995,0.1292240024,0.117937997,0.1281290054,114786723
2025-01-28,0.1281290054,0.1291549951,0.120442003,0.1214789972,60763372
2025-01-29,0.1214789972,0.1246799976,0.1187819988,0.1229550019,68159117
2025-01-30,0.122957997,0.134909004,0.1222900003,0.1314249933,67809851
2025-01-31,0.1314249933,0.1332609951,0.1287039965,0.1298220009,52389721
2025-02-01,0.1298210025,0.1310119927,0.1216220036,0.1218930036,49866739
2025-02-02,0.1218930036,0.1243819967,0.1123090014,0.1153289974,119417075
2025-02-03,0.1153289974,0.1154149994,0.0753519982,0.1102799997,408181128
2025-02-04,0.1102799997,0.1106870025,0.0942810029,0.0991600007,120812600
2025-02-05,0.0991600007,0.0999229997,0.0920699984,0.0921519995,74455574
2025-02-06,0.0921540037,0.0932409987,0.081859,0.0830530003,117838249
2025-02-07,0.0830530003,0.0948610008,0.0828450024,0.0873759985,100229592
2025-02-08,0.0873790011,0.0890630037,0.0849490017,0.0883670002,43728040
2025-02-09,0.0883670002,0.090135999,0.0823530033,0.0865880027,53628116
2025-02-10,0.0865880027,0.0936670005,0.0842550024,0.0929460004,51251350
2025-02-11,0.0929460004,0.1099399999,0.0928279981,0.095916003,124866135
2025-02-12,0.095916003,0.1001470014,0.0894939974,0.0982559994,99545650
2025-02-13,0.0982559994,0.1067629978,0.0953679979,0.1023539975,105255314
2025-02-14,0.1023539975,0.1117530018,0.1014510021,0.1067669988,96361931
2025-02-15,0.1067669988,0.1100080013,0.1051520035,0.1071000025,53686449
2025-02-16,0.1071000025,0.1120719984,0.1070950031,0.1090290025,59766190
2025-02-17,0.1090290025,0.1119889989,0.1039680019,0.1046999991,71865844
2025-02-18,0.1046999991,0.1065839976,0.0979219973,0.1020290032,66415597
2025-02-19,0.1020290032,0.1079640016,0.1010349989,0.1064660028,50007201
2025-02-20,0.1064660028,0.1092000008,0.1039849967,0.1061619967,39611165
2025-02-21,0.1061619967,0.1087260023,0.0976779982,0.0993930027,80812899
2025-02-22,0.0993930027,0.1024269983,0.0983230025,0.1007959992,36272178
2025-02-23,0.1007959992,0.1017860025,0.0970849991,0.0989859998,30905779
2025-02-24,0.0989859998,0.0995069966,0.0901240036,0.0901340023,65243726
2025-02-25,0.0901329964,0.0934109986,0.085330002,0.0922050029,110477223
2025-02-26,0.0922050029,0.0936120003,0.0840689987,0.0855309963,68824060
2025-02-27,0.0855309963,0.0877299979,0.0822120011,0.0839790031,51306728
2025-02-28,0.0839790031,0.0840170011,0.0743819997,0.0785899982,117716292
2025-03-01,0.0785899982,0.0844300017,0.0752419978,0.0794420019,58935242
2025-03-02,0.0794420019,0.0940919966,0.0754880011,0.0897390023,117027314
2025-03-03,0.0897390023,0.0897710025,0.0774319991,0.0785460025,106408393
2025-03-04,0.0785460025,0.0790020004,0.0690329969,0.0756599978,124711098
2025-03-05,0.0756599978,0.0778329968,0.0732259974,0.0748139992,59367124
2025-03-06,0.0748139992,0.0768619999,0.0739549994,0.0758709982,60199995
2025-03-07,0.0758709982,0.075939998,0.0700329989,0.0700400025,80309323
2025-03-08,0.0700400025,0.0725530013,0.0672139972,0.0697759986,54474941
2025-03-09,0.0697759986,0.0723209977,0.0603320003,0.0605849996,85107724
2025-03-10,0.0605849996,0.0640769973,0.0559119992,0.0586029999,87383804
2025-03-11,0.0586029999,0.0750660002,0.0558740012,0.0696579963,190947438
2025-03-12,0.0696579963,0.0719159991,0.0659630001,0.0717940032,95967690
2025-03-13,0.0717910007,0.0741280019,0.0684709996,0.0708450004,68298382
2025-03-14,0.0708450004,0.0788189992,0.0704220012,0.0779540017,77220857
2025-03-15,0.0779530033,0.0825610012,0.0779390037,0.0805149972,61193859
2025-03-16,0.0805149972,0.0817509964,0.0734340027,0.0737409964,60912503
2025-03-17,0.0737409964,0.076334998,0.072972998,0.0756950006,54005625
2025-03-18,0.0756779984,0.0779950023,0.0724150017,0.077982001,57583981
2025-03-19,0.077982001,0.0829730034,0.0761570036,0.0826359987,87274977
2025-03-20,0.0826359987,0.0830119997,0.0776169971,0.0778610036,63882632
2025-03-21,0.0778610036,0.0792360008,0.0758500025,0.0773880035,46866081
2025-03-22,0.0773890018,0.0804599971,0.0773880035,0.0798840001,23461515
2025-03-23,0.0798840001,0.0809310004,0.0787210017,0.0802560002,28990992
2025-03-24,0.0802560002,0.0824650005,0.0779279992,0.0782480016,61673312
2025-03-25,0.0782480016,0.0789050013,0.0762170032,0.0776489973,41083829
2025-03-26,0.0776489973,0.0799830034,0.0747599974,0.0757429972,55194393
2025-03-27,0.0757429972,0.0768859982,0.0741209984,0.0754989982,35466435
2025-03-28,0.0754989982,0.0757789984,0.0680029988,0.0698139966,47807303
2025-03-29,0.0698139966,0.0700069964,0.0627679974,0.0645050034,53272443
2025-03-30,0.0645050034,0.0670479983,0.063300997,0.0644259974,38179571
2025-03-31,0.0644259974,0.0662269965,0.0620869994,0.0645779967,84543645
2025-04-01,0.0645779967,0.0690189973,0.0644880012,0.0684750006,90822705
2025-04-02,0.0684750006,0.0690300018,0.0621679984,0.0632250011,130900644
2025-04-03,0.0632250011,0.0650999993,0.0606440008,0.0649610013,107419382
2025-04-04,0.0649610013,0.0677609965,0.0634550005,0.0650409982,117582352
2025-04-05,0.0650409982,0.065839,0.0628359988,0.0640019998,72742554
2025-04-06,0.0640010014,0.0640920028,0.0568130016,0.057909999,143660783
2025-04-07,0.057909999,0.0680529997,0.0530950017,0.0619870014,250845332
2025-04-08,0.0619870014,0.0649619997,0.0596560016,0.0601789989,105426838
2025-04-09,0.0601789989,0.0708810017,0.0587840006,0.0679199994,145670844
2025-04-10,0.0679199994,0.0703779981,0.0657880008,0.0689639971,127003684
2025-04-11,0.0689639971,0.0763439983,0.068715997,0.0754899979,131587851
2025-04-12,0.0754899979,0.0774189979,0.0728499964,0.0773560032,88313377
2025-04-13,0.0773560032,0.0793299973,0.0724849999,0.0729190037,83552406
2025-04-14,0.072920002,0.0791210011,0.0728569999,0.0784870014,90534550
2025-04-15,0.0784870014,0.0790930018,0.0744210035,0.074529998,72016504
2025-04-16,0.074529998,0.0779799968,0.0728819966,0.0752869993,76248218
2025-04-17,0.0752869993,0.0777589977,0.0750470012,0.0763909966,62459354
2025-04-18,0.0763909966,0.0780529976,0.0753960013,0.0764750019,41953600
2025-04-19,0.0764750019,0.0786139965,0.0764610022,0.0785769969,31736881
2025-04-20,0.0785809979,0.0788900033,0.0760039985,0.0779479966,38997264
2025-04-21,0.0779479966,0.084939003,0.0779369995,0.0847240016,94365320
2025-04-22,0.0847240016,0.0987180024,0.0842180029,0.0987119973,157611761
2025-04-23,0.0987119973,0.0997510031,0.0929540023,0.0952719972,124082897
2025-04-24,0.0952719972,0.098559998,0.0949139968,0.097874999,85436997
2025-04-25,0.097874999,0.1089769974,0.0968569964,0.1035809964,159793328
2025-04-26,0.1035820022,0.1078239977,0.0980200022,0.1007300019,112945740
2025-04-27,0.1007160023,0.1012289971,0.0957700014,0.0965360031,78728306
2025-04-28,0.0965360031,0.1004600003,0.093874,0.0959149972,102442637
2025-04-29,0.0959149972,0.0981040001,0.0865209997,0.0876760036,86094014
2025-04-30,0.0876760036,0.0917470008,0.0833560005,0.0897239968,97393376
2025-05-01,0.0897239968,0.0968180001,0.0896809995,0.0940930024,84859904
2025-05-02,0.0940940008,0.1024359986,0.0940819979,0.1019499972,74057153
2025-05-03,0.1019499972,0.1039929986,0.0950049981,0.0950070024,59847729
2025-05-04,0.0950070024,0.095540002,0.0895389989,0.0906689987,58044221
2025-05-05,0.0906689987,0.0973960012,0.0904669985,0.095769003,64404230
2025-05-06,0.095769003,0.0958240032,0.0873169973,0.0905190036,66899497
2025-05-07,0.0905190036,0.0929320008,0.0890799984,0.0918660015,58596014
2025-05-08,0.0918660015,0.1002620012,0.0916289985,0.0992439985,98895135
2025-05-09,0.0992439985,0.1071590036,0.0969970003,0.104584001,118750438
2025-05-10,0.104584001,0.1101170033,0.1036399975,0.1100549996,94345315
2025-05-11,0.1100549996,0.118784003,0.1042810008,0.1170750037,170977635
2025-05-12,0.1170750037,0.1308220029,0.1084749997,0.1161080003,299124933
2025-05-13,0.1161080003,0.1268250048,0.1077980027,0.1250959933,198624235
2025-05-14,0.1250959933,0.1250970066,0.1178290024,0.1206580028,110710486
2025-05-15,0.1206580028,0.1218340024,0.1114080027,0.1172820032,137958468
2025-05-16,0.1172820032,0.1222580001,0.1168449968,0.1179829985,92221196
2025-05-17,0.1179829985,0.1183739975,0.1079690009,0.1090949997,88612341
2025-05-18,0.1090949997,0.118309997,0.1073060036,0.1122979969,111805712
2025-05-19,0.1122979969,0.1123920009,0.1031719968,0.1079400033,80374468
2025-05-20,0.1079400033,0.1134790033,0.1048770025,0.1107629985,108613755
2025-05-21,0.1107629985,0.1151610017,0.108837001,0.1130689979,92582554
2025-05-22,0.1130710021,0.1190740019,0.1110400036,0.1172550023,106440856
2025-05-23,0.1172550023,0.1197889969,0.1062979996,0.106422998,111131531
2025-05-24,0.106422998,0.1105640009,0.106279999,0.1079180017,45022894
2025-05-25,0.1079180017,0.1084489971,0.1019620001,0.1067629978,61986939
2025-05-26,0.1067629978,0.1088190004,0.1036119983,0.1049389988,49787057
2025-05-27,0.1049389988,0.1078400016,0.1023769975,0.1068189964,60082119
2025-05-28,0.1068189964,0.1077329963,0.0988999978,0.1017299965,60341838
2025-05-29,0.1017299965,0.1033380032,0.0967760012,0.0968649983,62486926
2025-05-30,0.0968580022,0.0973379984,0.085725002,0.085725002,92670638
2025-05-31,0.0857240036,0.0867320001,0.0801590011,0.0836139992,97781828
2025-06-01,0.0836139992,0.0899140015,0.0830970034,0.088583,53693481
2025-06-02,0.088583,0.0899899974,0.0840229988,0.0896349996,60494739
2025-06-03,0.0896349996,0.091835998,0.0875239968,0.0877379999,50493966
2025-06-04,0.0877379999,0.0888810009,0.082667999,0.0830340013,50155675
2025-06-05,0.0830340013,0.0858919993,0.0796890035,0.0812000036,65339328
2025-06-06,0.0812000036,0.0880120024,0.0810230002,0.0849110037,51078091
2025-06-07,0.0849110037,0.0891380012,0.0846719965,0.0883229971,32439884
2025-06-08,0.0883219987,0.0886380002,0.0847989991,0.0864799991,33326091
2025-06-09,0.0864799991,0.0900890008,0.0836799964,0.0900169984,60530551
2025-06-10,0.0900169984,0.091926001,0.0881529972,0.0907540023,58390587
2025-06-11,0.0907540023,0.0907590017,0.0849130005,0.0864719972,63693384
2025-06-12,0.0864719972,0.0868619978,0.0819739997,0.0829109997,57480821
2025-06-13,0.0829109997,0.0829240009,0.074672997,0.0784600005,89154374
2025-06-14,0.0784600005,0.0785399973,0.0715600029,0.0731630027,57614181
2025-06-15,0.0731630027,0.0742710009,0.0720190033,0.0735170022,38985295
2025-06-16,0.0735170022,0.0828130022,0.0725649968,0.0761689991,83414831
2025-06-17,0.0761689991,0.0772859976,0.0705699995,0.0711179972,63604894
2025-06-18,0.0711179972,0.0727529973,0.0677649975,0.0724600032,83482436
2025-06-19,0.0724600032,0.0736550018,0.0688730031,0.0697180033,35330757
